id,Tenure Months,Total Charges,Senior Citizen,Partner,Dependents,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Internet Service,Churn_Value
4239,64,4068,0,1,1,1,0,0,1,1,0,1,0,1,1,0
3751,62,4263.45,0,1,1,1,0,1,1,1,0,1,1,3,1,0
2922,43,2908.2,0,1,0,0,0,0,1,1,0,1,1,3,1,0
2690,71,6293.45,1,0,0,1,1,1,1,1,1,2,0,1,1,0
1043,6,434.1,1,0,0,0,0,1,0,0,0,3,0,2,2,1
1713,40,4086.3,1,1,0,1,0,0,0,1,1,3,0,2,2,1
4906,26,2034.25,0,1,1,0,0,0,0,0,1,1,0,3,2,0
861,4,305.55,0,0,0,0,1,0,0,0,0,3,0,3,2,1
2969,52,4993.4,0,1,1,1,1,1,0,0,1,3,0,3,2,0
3232,59,3958.2,0,1,0,1,1,1,0,1,0,1,0,4,1,0
6456,54,3919.15,1,1,0,0,0,0,0,0,0,3,0,3,2,0
5436,32,2201.75,0,1,0,1,1,0,1,0,1,1,0,1,1,0
1421,64,6903.1,0,0,0,0,1,0,1,1,1,1,1,4,2,1
589,34,2088.75,0,0,0,1,1,0,1,0,0,1,1,1,1,1
3255,72,6362.35,0,0,0,1,1,1,1,1,1,2,0,4,1,0
6546,10,1064.95,0,0,0,1,0,1,0,1,1,1,1,2,2,0
1836,3,216.75,0,1,0,0,0,0,0,0,0,3,1,4,2,1
6373,14,727.85,0,0,0,0,1,0,0,0,0,1,0,4,1,0
2823,63,4111.35,0,0,0,1,1,1,1,0,0,1,0,3,1,0
2579,8,535.55,0,0,0,0,1,0,0,0,0,3,0,2,2,0
889,12,1148.1,0,0,0,0,0,0,0,1,1,3,1,2,2,1
6860,13,559.2,0,1,1,0,0,0,0,0,0,3,0,3,1,0
4923,21,2215,0,0,0,1,0,1,0,1,1,3,0,1,2,0
490,3,247.25,0,0,0,0,1,0,0,1,0,3,0,2,2,1
147,12,713.75,0,0,0,1,0,1,1,0,0,3,1,1,1,1
5645,29,1964.6,0,0,0,0,1,1,0,0,1,1,0,4,1,0
3268,38,2657.55,0,0,0,1,1,1,1,0,0,3,0,2,1,0
944,39,3017.65,0,0,0,0,0,0,0,0,0,3,0,2,2,1
1664,5,413.65,0,0,0,0,0,0,0,0,0,3,0,2,2,1
1637,17,900.5,0,0,0,0,0,0,1,0,0,3,0,1,1,1
2744,53,4872.2,0,1,0,0,0,0,1,1,1,1,1,2,2,0
1866,1,75.75,1,0,0,0,0,0,0,0,0,3,1,2,2,1
1955,43,3954.1,0,0,0,0,1,1,0,1,0,3,1,2,2,0
2202,18,1166.7,0,0,1,1,0,0,0,0,1,3,0,2,1,0
6767,36,3886.45,0,0,0,0,1,1,0,1,1,1,1,3,2,0
462,2,143.65,0,0,0,0,0,0,0,1,0,3,0,2,2,1
3001,7,475,1,1,0,1,1,0,1,0,0,3,0,2,1,0
1020,3,298.35,0,0,0,0,0,1,0,1,1,3,1,3,2,1
7004,23,1652.1,0,1,1,0,1,0,1,1,0,3,1,4,1,0
3646,11,601.25,1,0,1,0,1,0,1,0,0,3,1,2,1,0
1601,36,3457.9,0,1,0,0,1,1,0,1,0,3,1,3,2,1
3439,54,3871.85,0,1,0,1,0,1,1,0,1,2,0,3,1,0
6345,36,3440.25,0,1,0,0,0,0,0,1,1,3,1,3,2,0
2718,3,170.5,0,0,0,0,0,0,0,1,0,3,1,2,1,0
1149,69,7446.9,0,1,0,0,1,1,0,1,1,3,1,2,2,1
530,2,181.1,0,0,0,0,0,0,0,0,1,3,1,2,2,1
4633,48,3771.5,0,0,0,0,1,1,1,1,1,2,0,4,1,0
1263,8,829.55,1,0,0,0,1,1,0,1,1,3,1,2,2,1
2427,2,137.1,0,0,0,1,0,1,0,0,0,3,1,2,2,0
5953,67,5883.85,0,1,0,0,1,1,1,1,1,2,0,3,1,0
5805,64,6314.35,0,1,0,1,0,0,1,1,1,1,1,1,2,0
3189,42,4599.15,1,1,0,1,0,1,0,1,1,1,1,3,2,0
744,1,81.95,0,0,0,0,0,0,0,0,1,3,1,2,2,1
3138,2,163.7,1,0,0,0,1,0,0,1,0,3,1,3,2,0
2431,72,8196.4,1,1,0,1,1,1,1,1,1,2,1,3,2,0
3446,62,7133.45,0,0,0,1,1,1,1,1,1,1,1,4,2,0
4555,60,6029,1,1,0,0,0,1,0,1,1,1,1,4,2,0
6117,69,5601.4,0,1,1,0,1,1,1,1,1,2,1,3,1,0
6683,31,1647,0,1,1,0,0,1,1,0,0,3,0,1,1,0
3703,56,4261.2,0,1,1,1,1,0,1,0,1,2,1,4,1,0
2325,32,3608,0,0,0,1,0,1,1,1,1,1,1,3,2,0
449,1,99.75,0,0,0,0,0,1,0,1,1,3,1,2,2,1
3308,55,5099.15,0,1,1,0,0,1,0,1,0,3,1,4,2,0
4886,64,6171.2,0,0,1,0,1,0,1,1,1,3,1,4,2,0
4532,13,742.9,0,0,0,1,0,0,1,0,0,1,0,1,1,0
980,5,249.95,0,0,0,0,0,0,0,0,0,3,1,1,1,1
624,8,777.3,0,1,0,0,0,1,0,1,1,3,1,2,2,1
110,60,6396.45,0,0,0,0,1,1,0,1,1,3,1,2,2,1
5745,12,1173.55,0,0,0,0,0,0,0,1,1,3,0,2,2,0
2474,46,3009.5,0,1,0,0,1,0,1,1,0,2,1,4,1,0
3536,56,3019.7,0,0,0,1,0,1,0,0,0,1,0,1,1,0
5441,67,7344.45,0,1,0,0,1,1,1,1,1,1,1,4,2,0
6861,11,531.15,0,0,0,0,1,0,0,0,0,3,0,2,1,0
2021,14,1112.3,0,0,0,0,1,0,1,0,0,3,1,4,2,0
1226,9,790.15,1,0,0,0,0,0,0,0,1,3,1,2,2,1
2442,72,6563.4,0,1,0,1,1,0,1,0,0,2,1,3,2,0
4563,51,4554.85,0,1,1,0,0,1,0,0,1,1,1,2,2,0
279,49,4853.75,0,1,0,0,1,0,0,1,1,3,1,3,2,1
3760,18,892.7,0,0,0,0,0,1,0,0,0,3,1,1,1,0
4573,67,7332.4,0,1,0,1,1,1,0,1,1,1,0,4,2,0
1331,4,338.1,0,0,0,0,0,0,0,0,0,3,0,2,2,1
2218,72,8404.9,1,1,0,1,1,1,1,1,1,2,1,3,2,0
6400,26,2193.65,1,0,0,1,0,0,0,1,0,3,1,4,2,0
196,62,6125.4,0,0,0,0,0,1,0,1,1,1,1,2,2,1
6008,62,5629.55,1,1,0,0,1,0,0,0,1,3,1,3,2,0
6592,69,5785.65,1,1,0,1,1,0,0,0,0,3,1,4,2,0
4374,62,5586.45,0,0,0,1,1,1,0,0,0,3,0,3,2,0
4519,34,3128.8,1,1,0,1,0,0,1,1,0,1,0,1,2,0
4139,35,2136.9,0,1,1,1,1,0,0,0,0,3,1,4,1,0
4779,17,1563.9,1,1,0,0,0,0,0,1,1,3,1,2,2,0
5222,56,5432.2,0,1,1,0,1,0,1,1,0,3,1,4,2,0
2227,7,554.05,0,1,1,1,1,1,1,1,0,3,1,2,1,0
6228,6,487.05,0,0,0,0,0,1,1,0,1,3,1,2,2,0
1693,69,7348.8,0,0,0,0,0,1,1,1,1,2,1,3,2,1
4750,60,6758.45,0,1,1,1,1,1,1,1,1,2,0,4,2,0
3518,1,95.85,0,0,0,0,0,0,1,1,1,3,1,2,2,0
5186,3,235.05,0,0,0,0,1,0,0,0,1,3,0,2,2,0
6190,44,4295.35,0,1,1,0,1,1,0,0,1,1,0,2,2,0
6503,46,3769.7,0,1,1,0,1,0,0,0,0,3,1,3,2,0
3546,44,4495.65,1,1,0,0,0,1,1,1,1,3,0,2,2,0
1721,1,48.95,0,0,1,0,0,1,0,0,0,3,0,2,1,1
686,52,5426.85,0,0,0,0,1,1,1,1,1,1,1,3,2,1
50,19,1934.45,0,0,1,1,0,1,1,1,1,3,1,2,2,1
647,14,1072,0,0,0,0,0,1,0,0,0,3,1,2,2,1
5155,68,7320.9,0,1,0,1,1,0,1,1,1,3,1,2,2,0
3876,72,6733,0,1,1,1,1,1,1,1,1,2,0,3,1,0
285,13,940.35,1,0,0,0,0,1,0,0,0,3,1,2,2,1
1585,42,4400.75,0,0,0,1,0,1,0,1,1,3,1,2,2,1
6293,50,5189.75,1,1,0,0,0,0,1,1,1,1,1,2,2,0
5229,9,767.9,0,1,1,0,0,1,0,1,0,1,1,2,2,0
5023,48,4692.95,0,1,0,0,1,1,0,1,1,1,1,2,2,0
1708,5,350.3,0,1,0,0,0,1,1,1,0,3,0,3,1,1
307,21,1236.15,1,0,0,0,0,1,0,1,0,3,1,3,1,1
3465,2,111.4,0,0,0,0,0,1,0,0,1,3,0,2,1,0
2045,50,4747.5,0,0,0,1,1,0,1,0,1,3,1,4,2,0
2097,29,2054.4,0,1,0,0,0,1,1,1,1,2,0,1,1,0
5412,36,2659.45,1,0,0,0,0,0,0,0,0,3,1,3,2,0
966,19,1888.65,0,1,0,0,1,0,1,1,1,1,0,3,2,1
2299,11,697.25,0,0,0,0,0,1,1,0,1,1,0,4,1,0
3310,67,6885.75,0,1,1,1,0,0,1,1,1,2,0,3,2,0
2527,67,7511.65,0,1,0,1,0,1,1,1,1,1,1,2,2,0
397,17,1313.55,0,0,0,0,0,1,0,0,0,3,1,2,2,1
4538,69,6055.55,1,1,0,1,1,0,0,0,1,1,0,4,2,0
1900,49,3906.7,0,0,0,0,0,0,0,0,1,3,1,2,2,0
3811,56,4922.4,0,0,0,1,1,0,0,0,0,3,1,2,2,0
6572,26,2349.8,0,0,0,1,1,0,0,1,0,3,1,4,2,0
557,1,79.95,0,0,0,0,0,0,0,1,0,3,1,2,2,1
3552,5,420.45,0,0,0,0,1,0,0,1,0,3,1,1,2,0
5163,29,2607.6,0,0,0,0,0,0,1,1,1,3,1,2,2,0
4434,56,5841.35,1,0,0,0,1,1,0,1,1,3,0,2,2,0
6484,54,3283.05,0,0,1,0,1,1,1,0,0,1,1,2,1,0
3890,52,3829.75,1,0,0,0,0,0,0,0,0,3,1,3,2,0
5300,4,155.35,0,1,1,0,0,0,0,0,0,3,0,1,1,0
2157,1,44,0,0,1,0,0,0,0,0,0,3,0,2,1,0
6213,1,85,0,0,0,0,1,0,0,0,1,3,1,2,2,0
3237,47,3252,1,1,0,1,1,1,0,0,0,3,1,4,1,0
3617,72,8529.5,0,1,0,1,1,1,1,1,1,2,1,4,2,0
5049,33,2603.1,0,1,1,0,1,1,1,1,1,2,0,4,1,0
5341,6,494.95,0,0,0,1,1,0,0,0,0,3,1,2,2,0
6544,61,5860.7,0,1,0,1,1,0,1,0,1,1,0,3,2,0
5879,1,54.5,0,0,1,1,0,0,1,0,0,3,0,2,1,0
1501,8,649.65,0,0,0,0,0,0,0,0,1,3,1,2,2,1
3934,55,4959.6,0,1,0,1,0,0,0,1,0,3,1,3,2,0
6257,49,3024.15,0,1,1,1,0,1,1,0,0,3,0,3,1,0
3966,23,1936.85,0,1,1,1,1,0,1,0,0,3,0,1,2,0
406,1,45.85,0,0,0,0,0,0,0,0,0,3,1,1,1,1
5139,49,4917.75,0,0,0,0,0,1,1,1,1,2,0,4,2,0
6459,72,5959.3,0,1,1,1,1,1,0,1,1,2,1,4,1,0
3407,9,811.65,0,0,0,0,0,1,0,1,1,3,1,2,2,0
6411,59,5348.65,1,1,1,0,0,1,0,0,1,3,1,4,2,0
1687,10,788.8,0,0,0,0,1,0,0,0,0,3,1,3,2,1
759,25,1767.35,0,0,0,0,0,0,0,0,0,3,0,1,2,1
2674,71,7159.7,0,1,1,1,0,1,1,0,1,2,0,2,2,0
733,32,3351.55,1,1,0,0,0,1,1,1,1,3,1,2,2,1
3306,1,49.8,0,0,0,0,0,0,0,0,0,3,1,4,1,0
5301,2,144,0,0,0,0,0,0,0,0,0,3,1,2,2,0
4820,63,5309.5,0,0,0,1,1,1,1,1,1,2,1,3,1,0
6708,49,3824.2,0,1,1,0,1,1,0,1,1,1,0,4,1,0
6739,72,6129.65,1,1,0,1,1,1,0,1,1,2,1,4,1,0
4726,71,4681.75,0,1,0,1,1,0,1,0,0,2,0,3,1,0
3314,72,7261.25,0,0,0,1,1,1,0,1,0,2,1,3,2,0
1735,21,2249.95,0,1,0,0,0,1,1,1,1,3,1,2,2,1
3685,57,5199.8,1,1,0,0,1,1,0,1,0,1,1,2,2,0
137,10,834.1,0,0,0,0,0,0,0,1,0,3,1,3,2,1
2241,34,3899.05,0,0,0,1,1,1,1,1,1,1,0,4,2,0
1769,2,172.85,1,1,0,0,0,1,0,0,0,3,0,2,2,1
3150,7,313.45,0,1,0,0,0,0,0,0,0,3,1,1,1,0
1450,5,221.7,0,0,1,0,0,0,0,0,0,3,0,1,1,1
3609,67,5064.45,0,1,0,1,1,1,0,0,1,1,0,1,1,0
1356,36,3021.6,1,1,0,0,0,0,0,0,1,3,1,2,2,1
5091,63,5034.05,0,1,0,0,0,1,1,1,1,2,0,4,1,0
70,52,5624.85,0,1,0,0,1,1,0,1,1,3,1,2,2,1
4435,65,5688.45,1,1,1,1,1,0,0,0,0,3,1,2,2,0
5911,69,6856.45,0,1,1,0,0,0,1,1,1,2,1,2,2,0
6960,5,316.9,0,1,1,1,1,0,1,0,0,3,0,4,1,0
2111,52,5138.1,0,1,0,0,1,0,1,1,1,3,1,4,2,0
2811,71,7168.25,1,1,0,1,1,1,1,1,0,2,1,2,2,0
4664,12,912,0,0,0,0,0,0,0,1,0,3,1,2,2,0
3272,72,6441.85,0,1,0,1,1,1,1,1,1,2,1,4,1,0
3409,40,3126.85,0,1,0,0,0,0,1,0,0,3,1,4,2,0
6348,68,7074.4,0,1,1,1,1,1,0,1,1,2,1,4,2,0
5367,72,8312.75,0,1,0,1,1,1,1,1,1,2,1,3,2,0
4808,70,4891.5,0,0,1,1,1,0,1,0,0,2,0,2,1,0
820,38,3734.25,1,0,0,0,0,0,1,1,1,3,1,2,2,1
6339,65,3874.1,0,1,1,1,1,1,0,0,0,1,0,3,1,0
1278,2,74.9,0,0,0,0,0,0,0,0,0,3,0,1,1,1
4676,69,7297.75,0,1,1,0,1,1,0,1,1,2,1,2,2,0
1631,43,3365.85,0,0,0,0,1,0,0,0,0,3,1,2,2,1
85,2,155.8,0,0,0,0,0,1,0,0,0,3,0,1,2,1
2384,51,4149.45,0,0,0,0,0,0,0,0,1,3,0,3,2,0
6285,71,6506.15,0,1,0,1,1,1,1,1,1,2,0,4,1,0
2154,48,5067.45,0,0,0,0,1,1,0,1,1,2,1,3,2,0
864,2,146.9,0,0,0,1,0,0,0,1,1,3,1,2,1,1
3618,64,6549.45,0,0,0,1,0,1,1,0,1,2,0,4,2,0
1178,12,909.25,0,0,0,1,0,0,0,0,0,3,1,2,2,1
1402,12,1115.15,0,0,0,0,0,1,0,1,1,1,0,1,2,1
6802,59,6256.2,0,1,1,0,1,1,0,1,1,1,1,2,2,0
5660,49,4345,0,1,1,1,1,1,1,1,1,1,1,1,1,0
1320,6,575.45,0,0,0,0,0,1,0,1,1,3,0,1,2,1
1461,1,55.7,0,0,0,0,0,0,0,0,1,3,1,1,1,1
6904,18,1082.8,0,1,1,0,0,0,0,1,0,3,0,1,1,0
5550,6,285.2,0,1,1,0,0,0,0,0,0,3,0,1,1,0
6664,6,355.1,0,1,1,0,0,0,0,1,0,3,0,2,1,0
1169,12,858.6,0,0,0,1,0,1,0,0,0,3,0,3,2,1
5121,24,2187.15,0,0,0,0,1,1,0,0,1,3,1,2,2,0
1868,4,306.6,1,1,0,0,0,0,0,0,0,3,1,1,2,1
6722,57,4166.35,0,0,0,1,1,1,1,1,0,2,1,4,1,0
2246,11,851.8,0,0,1,0,0,1,0,0,0,3,1,1,2,0
4398,21,1948.35,0,1,0,0,0,0,0,1,1,3,1,2,2,0
7027,63,6479.4,1,1,0,0,1,1,0,1,1,3,1,2,2,0
4640,1,49.55,0,0,0,1,0,0,0,0,0,3,0,3,1,0
512,69,5356.45,0,0,0,1,1,1,1,0,1,1,1,4,1,1
6968,67,4615.9,0,1,1,0,0,1,1,0,1,2,1,3,1,0
1286,36,3186.7,1,0,0,1,0,0,0,1,0,3,1,2,2,1
5334,59,5655.45,0,0,0,0,0,1,0,1,1,2,0,2,2,0
3910,64,5135.35,0,1,1,1,1,0,0,0,0,3,0,2,2,0
752,1,45.05,0,0,0,0,0,0,0,0,0,3,1,1,1,1
1832,43,4414.3,1,1,0,0,1,1,0,1,1,3,1,2,2,1
5570,14,1273.3,1,0,0,0,0,0,0,1,1,3,1,2,2,0
4674,2,87.3,0,0,0,1,0,0,1,0,0,3,1,1,1,0
5607,1,75.35,0,1,0,0,0,1,0,0,0,3,0,4,2,0
731,3,329.95,0,0,0,0,0,1,0,1,1,3,1,2,2,1
777,28,2659.4,0,0,0,1,1,0,0,0,1,3,1,4,2,1
1470,11,896.9,0,1,0,0,1,0,0,0,0,3,1,3,2,1
560,8,627.4,0,1,0,0,0,0,0,0,1,3,1,4,2,1
1879,69,7895.15,0,1,0,1,1,1,1,1,1,2,0,4,2,0
6463,60,5231.2,0,0,0,0,0,1,0,1,0,2,1,2,2,0
3867,53,3297,0,1,1,0,0,1,0,0,1,1,0,4,1,0
1732,42,4323.45,1,0,0,0,1,1,0,1,1,3,1,3,2,1
5209,44,3973.2,0,0,0,0,1,1,0,1,0,3,1,4,2,0
4761,50,2230.85,0,1,1,0,0,0,0,0,0,1,1,3,1,0
3430,67,5229.45,0,1,0,1,0,0,0,1,1,2,1,2,1,0
58,15,1074.3,1,0,0,0,1,0,0,0,0,3,1,2,2,1
5912,1,50.75,0,0,0,1,0,0,0,0,0,3,1,1,1,0
3905,69,5848.6,0,1,1,1,0,1,0,0,0,1,0,3,2,0
995,35,3496.3,1,0,0,0,0,1,0,1,1,3,1,2,2,1
1255,1,94,1,0,0,0,0,0,0,1,1,3,1,2,2,1
837,22,1498.2,0,1,0,0,1,0,0,1,1,1,1,3,1,1
4059,24,1346.9,0,1,0,1,0,0,1,0,0,1,1,2,1,0
3514,23,1414.2,0,1,0,0,1,0,1,0,0,2,0,1,1,0
1993,2,135.2,0,0,0,0,0,0,0,0,0,3,1,2,2,0
1987,14,1152.8,0,1,1,0,0,0,0,0,1,3,1,3,2,0
3185,2,168.5,0,0,0,1,1,0,0,1,0,3,1,2,2,0
4624,2,134.05,0,1,0,0,0,0,0,1,0,3,1,2,2,0
6724,40,3915.4,0,1,1,0,1,1,0,1,0,3,1,4,2,0
7005,20,1588.75,0,1,1,1,0,0,0,1,1,1,0,3,1,0
4802,16,825.1,1,1,0,1,1,0,0,0,0,3,1,3,1,0
6216,6,414.1,0,0,0,0,0,1,0,1,0,3,0,1,1,0
6656,44,2419.55,0,1,1,1,0,0,1,0,0,3,0,3,1,0
5539,72,7346.2,0,1,0,0,1,1,0,1,1,2,1,3,2,0
3473,71,6707.15,1,1,0,0,1,1,1,0,1,2,1,4,2,0
1640,42,3959.35,0,1,0,0,1,1,0,1,0,3,1,3,2,1
5072,52,3103.25,1,0,0,1,0,1,0,0,0,2,0,3,1,0
1659,3,287.4,0,0,0,1,0,1,0,1,1,3,1,4,2,1
1408,10,799.65,0,0,0,0,0,0,0,0,0,3,1,2,2,1
1669,1,79.15,0,0,0,0,1,0,0,0,0,3,1,2,2,1
6808,49,4889.2,0,1,1,0,1,0,0,1,1,3,1,2,2,0
2206,72,7611.55,0,1,0,1,1,0,1,1,1,2,0,3,2,0
1748,38,4026.4,0,1,0,0,0,1,1,1,1,3,1,2,2,1
4159,26,1237.3,0,0,0,0,0,0,1,0,0,3,0,3,1,0
42,15,1145.7,1,0,1,0,0,0,0,0,0,3,1,1,2,1
6585,63,5243.05,1,0,0,1,1,1,1,1,0,1,0,3,1,0
3057,72,6468.6,0,1,0,1,1,1,1,1,1,2,1,3,1,0
4099,59,5186,0,1,1,1,1,1,1,1,1,2,1,2,1,0
3081,37,3419.3,0,1,0,0,0,1,1,0,1,3,1,2,2,0
2827,70,5460.2,0,1,0,1,0,0,1,1,1,2,1,3,1,0
4973,72,8456.75,0,1,1,1,1,1,1,1,1,2,1,4,2,0
1519,19,1931.75,0,0,0,0,1,0,0,1,1,3,1,2,2,1
408,1,91.7,0,0,0,0,1,0,1,1,0,3,0,2,2,1
5830,65,5215.1,0,1,1,1,1,0,1,1,1,2,1,3,1,0
3594,30,3211.9,0,0,0,1,0,0,1,1,1,3,0,3,2,0
4701,51,4089.45,0,1,0,1,1,1,1,1,1,2,1,4,1,0
4011,72,6843.15,0,1,1,1,1,0,0,1,0,2,1,2,2,0
2027,64,6654.1,0,1,0,0,1,1,1,1,1,1,1,4,2,0
5348,58,6004.85,0,1,1,0,0,1,1,1,1,1,1,3,2,0
1709,1,69.5,0,0,0,0,0,0,0,0,0,3,1,2,2,1
4202,39,3413.25,1,0,0,0,1,0,0,0,1,3,0,2,2,0
2013,72,8129.3,0,1,0,1,1,1,0,1,1,2,0,4,2,0
3737,72,6991.6,0,1,1,1,1,0,1,0,1,2,1,4,2,0
1388,29,2698.35,0,1,0,0,0,1,0,0,1,3,1,2,2,1
5653,2,154.3,1,0,0,0,0,0,0,0,0,3,1,1,2,0
5131,17,1322.55,0,1,0,0,1,0,0,1,1,3,1,3,1,0
431,34,3587.25,0,0,0,1,1,1,0,1,1,3,1,1,2,1
5747,35,2471.25,1,0,0,0,0,1,1,1,1,1,1,2,1,0
2376,45,3775.85,0,1,0,0,1,0,0,0,0,3,0,3,2,0
1609,1,55.4,0,0,0,0,0,0,0,0,1,3,1,2,1,1
2245,69,5502.55,0,0,0,1,1,1,1,1,0,2,1,4,1,0
908,4,196.95,0,0,0,0,0,0,0,0,0,3,1,1,1,1
544,47,4065,0,1,0,0,1,1,0,0,0,3,1,3,2,1
169,1,75.05,0,0,0,0,0,0,0,0,0,3,1,1,2,1
910,8,415.05,0,1,1,0,0,1,0,0,0,3,1,2,1,1
378,12,1132.75,0,0,0,0,0,0,1,1,1,3,1,1,2,1
5496,72,5430.65,0,1,1,1,1,0,1,1,0,2,0,1,1,0
829,18,878.35,0,1,0,0,0,1,0,0,0,3,1,1,1,1
6235,72,6185.15,0,0,0,1,0,0,1,0,0,2,1,3,2,0
3222,8,572.45,0,0,0,0,0,0,0,0,0,3,1,2,2,0
6763,72,6719.9,0,1,0,1,1,1,1,1,1,2,0,4,1,0
6126,18,1438.05,0,1,0,1,0,0,0,0,0,3,0,2,2,0
6417,72,6501.35,0,1,1,1,1,1,1,1,1,2,0,4,1,0
3830,70,5437.75,0,1,1,1,0,0,1,1,1,2,0,4,1,0
3560,71,6589.6,0,1,0,1,1,1,1,1,1,2,1,1,1,0
471,23,1676.95,0,0,0,0,1,0,0,0,0,3,1,2,2,1
5213,1,49,0,0,0,0,0,0,1,0,0,3,0,4,1,0
1177,1,70.1,0,0,0,0,0,0,0,0,0,3,1,2,2,1
5782,10,616.9,0,1,1,0,1,0,1,0,1,3,1,2,1,0
1030,18,874.8,0,0,0,1,0,0,0,0,0,3,0,2,1,1
3164,12,654.5,0,0,0,0,1,0,1,0,0,3,1,2,1,0
3379,51,4085.75,0,0,0,0,1,0,0,0,0,3,0,3,2,0
5596,68,3674.95,0,0,0,1,0,1,0,0,0,1,1,4,1,0
3134,8,438.05,0,0,0,0,0,0,0,0,1,3,1,4,1,0
5224,72,8424.9,0,1,0,1,1,1,1,1,1,2,1,3,2,0
51,2,84.5,0,0,0,0,0,0,0,0,0,3,1,4,1,1
4586,16,1398.25,0,1,1,1,1,0,1,1,1,3,0,2,1,0
356,18,1639.3,0,0,0,0,0,0,1,1,0,3,1,2,2,1
6280,6,552.65,0,0,0,0,1,0,0,1,0,3,1,2,2,0
5641,46,3047.15,0,1,0,1,1,1,1,0,0,2,0,1,1,0
768,41,4259.3,1,1,0,0,0,1,0,1,1,3,1,2,2,1
1386,28,2812.2,1,1,0,0,0,0,1,1,1,3,1,4,2,1
3572,35,2661.1,0,1,0,0,0,0,1,1,1,1,1,3,1,0
2424,42,3344.1,1,0,0,0,1,0,0,0,0,3,1,3,2,0
3315,46,2459.8,0,1,0,1,0,0,0,0,0,3,0,2,1,0
1745,13,1215.6,0,1,0,0,1,1,0,1,0,3,0,2,2,1
4618,67,5903.15,0,0,0,1,1,1,1,1,1,1,1,3,1,0
2722,52,3410.6,0,1,0,1,0,1,0,1,0,1,1,1,1,0
1200,10,830.7,0,0,0,0,1,0,0,0,0,3,1,3,2,1
1124,66,6975.25,1,1,0,0,0,1,1,1,1,1,1,4,2,1
2525,33,1665.2,0,0,0,0,1,0,0,0,0,3,1,3,1,0
2745,18,1500.5,0,1,1,1,0,1,0,1,0,3,1,1,2,0
4340,72,7323.15,0,1,0,0,1,1,0,1,1,1,1,2,2,0
3047,48,4473.45,0,1,0,1,1,1,0,1,0,2,1,3,2,0
5147,19,1297.8,0,0,1,1,1,1,0,0,0,3,1,2,1,0
357,9,889.9,0,0,0,0,0,0,0,1,1,3,1,2,2,1
1706,1,55,0,0,0,0,0,0,0,1,0,3,1,4,1,1
1772,3,228,0,1,0,0,0,0,0,0,0,3,1,4,2,1
3544,1,49.85,0,0,1,0,0,1,0,0,0,3,1,2,1,0
1067,2,134.35,0,1,1,0,0,0,0,1,1,3,0,1,1,1
5694,68,5711.05,0,1,0,1,1,0,0,0,0,2,1,3,2,0
5772,61,6993.65,0,0,0,1,1,1,1,1,1,1,1,1,2,0
3732,2,171.45,0,1,0,0,0,1,0,1,0,3,1,2,2,0
1928,30,2111.3,1,0,0,1,1,0,0,1,1,3,1,2,1,0
5814,72,8594.4,0,1,0,1,1,1,1,1,1,2,1,4,2,0
946,26,2710.25,1,1,0,0,1,1,0,1,1,3,0,2,2,1
4300,41,3645.05,0,0,1,0,1,0,0,1,0,3,1,3,2,0
1604,12,480.6,0,0,1,0,0,0,0,0,0,3,1,2,1,1
6555,67,7171.7,1,0,0,1,1,0,1,1,1,2,1,2,2,0
985,4,318.9,0,0,0,0,0,0,0,0,0,3,1,2,2,1
1172,41,3273.55,1,1,0,1,0,1,0,0,0,3,1,3,2,1
4412,46,4594.65,0,1,0,0,1,0,1,1,1,1,1,2,2,0
21,12,927.35,0,0,1,1,0,0,0,0,0,3,1,2,2,1
1954,52,3042.25,0,0,0,1,0,1,1,0,0,1,0,4,1,0
2006,33,2453.3,0,1,0,1,0,1,0,1,1,1,0,4,1,0
573,13,1233.65,1,1,0,0,0,0,0,1,1,3,1,2,2,1
5514,72,7751.7,0,1,0,1,1,1,0,1,1,2,1,2,2,0
4909,19,1760.25,1,1,0,0,0,0,0,1,1,3,1,2,2,0
5592,54,5437.1,1,1,0,0,0,1,1,1,1,1,1,2,2,0
6583,15,931.9,0,0,0,0,0,0,0,1,0,1,0,1,1,0
796,1,45.4,0,0,0,0,0,0,0,0,0,3,1,1,1,1
7035,38,2625.25,0,0,0,0,0,0,0,0,0,3,1,4,2,0
1907,63,6311.2,0,1,0,1,0,0,0,1,1,1,1,4,2,0
5447,7,488.65,0,0,0,0,0,0,0,0,0,3,0,3,2,0
4444,38,3147.15,1,1,0,1,0,0,0,0,1,3,1,2,2,0
1182,72,6440.25,1,1,0,1,1,1,1,1,1,2,0,4,1,1
3161,27,1421.75,0,1,0,1,0,0,0,0,0,1,0,4,1,0
1276,10,1081.45,0,0,0,1,1,1,0,1,1,3,1,2,2,1
1571,12,654.85,0,0,0,1,0,0,1,0,0,3,0,1,1,1
2022,71,7405.5,0,1,1,1,0,1,0,1,1,2,0,2,2,0
2505,72,8476.5,0,1,1,1,1,1,1,1,1,2,1,3,2,0
1547,21,2119.5,0,0,0,0,0,0,0,1,1,3,1,2,2,1
2485,43,3566.6,0,1,0,1,0,1,1,1,1,2,1,4,1,0
4799,8,695.75,1,0,0,0,0,0,0,0,1,3,0,2,2,0
403,8,819.55,0,0,0,0,1,0,0,1,1,3,0,2,2,1
